Date,Time,Open,High,Low,Close,Volume
2024.01.11,19:45,0.90729,0.90729,0.90687,0.90719,51
2024.01.11,20:00,0.90705,0.90719,0.90683,0.90705,337
2024.01.11,20:15,0.90753,0.90767,0.90741,0.90745,260
2024.01.11,20:30,0.9071,0.90737,0.90704,0.90709,158
2024.01.11,20:45,0.9071,0.90749,0.9071,0.90721,343
2024.01.11,21:00,0.90757,0.90765,0.90727,0.90745,392
2024.01.11,21:15,0.90723,0.90757,0.90698,0.90725,363
2024.01.11,21:30,0.90757,0.90764,0.9075,0.90753,319
2024.01.11,21:45,0.90768,0.90774,0.9075,0.90771,207
2024.01.11,22:00,0.90759,0.90777,0.90752,0.90756,240
2024.01.11,22:15,0.90778,0.90812,0.90775,0.90783,81
2024.01.11,22:30,0.90813,0.9082,0.90799,0.90801,491
2024.01.11,22:45,0.90792,0.90814,0.90776,0.90802,123
2024.01.11,23:00,0.90779,0.90801,0.90757,0.90781,146
2024.01.11,23:15,0.9078,0.90784,0.90769,0.90774,386
2024.01.11,23:30,0.90779,0.90799,0.90754,0.90784,390
2024.01.11,23:45,0.90812,0.90833,0.90788,0.90831,323
2024.01.12,00:00,0.90806,0.90826,0.90787,0.9081,63
2024.01.12,00:15,0.90789,0.90809,0.90775,0.90791,314
2024.01.12,00:30,0.90791,0.90821,0.90783,0.90789,395
2024.01.12,00:45,0.90785,0.90797,0.90779,0.90784,387
2024.01.12,01:00,0.90772,0.90786,0.9077,0.90779,466
2024.01.12,01:15,0.9073,0.90745,0.90717,0.90735,203
2024.01.12,01:30,0.90768,0.90781,0.90765,0.90772,351
2024.01.12,01:45,0.90757,0.90771,0.90752,0.9077,74
2024.01.12,02:00,0.90816,0.9083,0.90789,0.90813,397
2024.01.12,02:15,0.90802,0.90843,0.90785,0.90808,203
2024.01.12,02:30,0.9079,0.90818,0.90788,0.90804,112
2024.01.12,02:45,0.90806,0.9082,0.9077,0.90794,157
2024.01.12,03:00,0.9082,0.90822,0.90792,0.90821,265
2024.01.12,03:15,0.90853,0.90875,0.90811,0.90856,473
2024.01.12,03:30,0.90876,0.90904,0.90874,0.90886,133
2024.01.12,03:45,0.90938,0.90948,0.90935,0.90947,388
2024.01.12,04:00,0.90982,0.91001,0.9097,0.90975,172
2024.01.12,04:15,0.90932,0.90948,0.90918,0.90921,68
2024.01.12,04:30,0.90945,0.9095,0.90942,0.90944,492
2024.01.12,04:45,0.90912,0.90932,0.90904,0.90918,230
2024.01.12,05:00,0.90978,0.90986,0.90964,0.90973,454
2024.01.12,05:15,0.90991,0.91,0.90985,0.90993,430
2024.01.12,05:30,0.91009,0.91011,0.91004,0.9101,413
2024.01.12,05:45,0.91012,0.9103,0.91003,0.91017,306
2024.01.12,06:00,0.91072,0.91091,0.91057,0.91063,263
2024.01.12,06:15,0.91068,0.91086,0.91055,0.91072,174
2024.01.12,06:30,0.91103,0.91146,0.91099,0.91123,57
2024.01.12,06:45,0.91105,0.91116,0.91092,0.91109,161
2024.01.12,07:00,0.91162,0.91174,0.91133,0.91158,198
2024.01.12,07:15,0.91151,0.91164,0.91129,0.91144,343
2024.01.12,07:30,0.91143,0.91151,0.91132,0.91141,427
2024.01.12,07:45,0.91145,0.91152,0.91138,0.91141,169
2024.01.12,08:00,0.91141,0.91153,0.91121,0.91146,338
2024.01.12,08:15,0.91126,0.91127,0.9111,0.91121,159
2024.01.12,08:30,0.91109,0.91129,0.91109,0.91112,328
2024.01.12,08:45,0.9111,0.91124,0.91103,0.91116,466
2024.01.12,09:00,0.91159,0.91188,0.91153,0.91167,451
2024.01.12,09:15,0.91133,0.9115,0.91122,0.91126,443
2024.01.12,09:30,0.91131,0.91148,0.91104,0.91132,138
2024.01.12,09:45,0.91156,0.91177,0.91115,0.91133,328
2024.01.12,10:00,0.91112,0.9112,0.91102,0.91105,441
2024.01.12,10:15,0.9111,0.91129,0.91088,0.91104,153
2024.01.12,10:30,0.91124,0.91169,0.91122,0.91127,307
2024.01.12,10:45,0.91115,0.91133,0.91108,0.91119,446
2024.01.12,11:00,0.91139,0.91146,0.91125,0.91142,227
2024.01.12,11:15,0.9114,0.91172,0.91125,0.91153,404
2024.01.12,11:30,0.91128,0.9115,0.91126,0.91142,60
2024.01.12,11:45,0.9115,0.91153,0.9115,0.91151,286
2024.01.12,12:00,0.91141,0.91145,0.91125,0.91135,117
2024.01.12,12:15,0.91146,0.91152,0.91116,0.91138,402
2024.01.12,12:30,0.91141,0.9116,0.91138,0.91147,361
2024.01.12,12:45,0.91141,0.9116,0.9112,0.9114,124
2024.01.12,13:00,0.91137,0.9114,0.9111,0.91129,249
2024.01.12,13:15,0.91105,0.91129,0.91089,0.911,53
2024.01.12,13:30,0.91072,0.91098,0.91052,0.91061,58
2024.01.12,13:45,0.91056,0.91059,0.91032,0.9105,309
2024.01.12,14:00,0.91019,0.9102,0.90999,0.91011,385
2024.01.12,14:15,0.91007,0.91012,0.90987,0.91006,267
2024.01.12,14:30,0.91012,0.91028,0.90991,0.91007,181
2024.01.12,14:45,0.90987,0.91012,0.90984,0.90987,281
2024.01.12,15:00,0.9098,0.90981,0.90977,0.90979,100
2024.01.12,15:15,0.91011,0.91012,0.90974,0.91007,234
2024.01.12,15:30,0.91017,0.91022,0.90973,0.90996,463
2024.01.12,15:45,0.90975,0.90986,0.90942,0.90985,400
2024.01.12,16:00,0.90977,0.90991,0.90969,0.90985,454
2024.01.12,16:15,0.90977,0.91011,0.90971,0.90984,451
2024.01.12,16:30,0.90985,0.91005,0.90977,0.9098,243
2024.01.12,16:45,0.90943,0.90952,0.90942,0.90951,407
2024.01.12,17:00,0.90988,0.91003,0.90972,0.90988,418
2024.01.12,17:15,0.90965,0.90977,0.90958,0.90968,357
2024.01.12,17:30,0.90933,0.90969,0.9093,0.9094,482
2024.01.12,17:45,0.90965,0.90977,0.90964,0.90977,141
2024.01.12,18:00,0.90895,0.90903,0.90882,0.90886,247
2024.01.12,18:15,0.90905,0.90939,0.90899,0.90914,89
2024.01.12,18:30,0.90909,0.90927,0.90883,0.90909,485
2024.01.12,18:45,0.90959,0.90963,0.90932,0.90954,136
2024.01.12,19:00,0.90968,0.9099,0.90965,0.90972,167
2024.01.12,19:15,0.90963,0.90963,0.90944,0.90949,149
2024.01.12,19:30,0.90928,0.90938,0.90919,0.90925,473
2024.01.12,19:45,0.90925,0.90947,0.90904,0.90929,356
2024.01.12,20:00,0.90921,0.9093,0.90912,0.90916,259
2024.01.12,20:15,0.90951,0.9096,0.90935,0.90941,384
2024.01.12,20:30,0.9094,0.90943,0.90918,0.9094,414
2024.01.12,20:45,0.90924,0.90935,0.90911,0.90912,96
2024.01.12,21:00,0.90903,0.90909,0.90892,0.90892,417
2024.01.12,21:15,0.90894,0.90903,0.90879,0.90896,359
2024.01.12,21:30,0.90902,0.90911,0.90885,0.909,492
2024.01.12,21:45,0.90927,0.90931,0.90913,0.90924,497
2024.01.12,22:00,0.90873,0.90884,0.90844,0.90875,328
2024.01.12,22:15,0.90867,0.90873,0.90856,0.90862,400
2024.01.12,22:30,0.90807,0.90808,0.9079,0.90799,445
2024.01.12,22:45,0.9084,0.90844,0.90807,0.90843,66
2024.01.12,23:00,0.90864,0.90894,0.90853,0.90877,168
2024.01.12,23:15,0.90877,0.90881,0.90845,0.90869,375
2024.01.12,23:30,0.90866,0.90884,0.90856,0.90863,123
2024.01.12,23:45,0.90821,0.90823,0.90811,0.90819,187
2024.01.15,00:00,0.90792,0.90804,0.90774,0.90781,442
2024.01.15,00:15,0.90765,0.90783,0.9076,0.90764,492
2024.01.15,00:30,0.90725,0.90757,0.90701,0.90717,340
2024.01.15,00:45,0.90718,0.90748,0.90711,0.90721,383
2024.01.15,01:00,0.90706,0.90722,0.90696,0.90712,397
2024.01.15,01:15,0.90741,0.90752,0.90722,0.90736,276
2024.01.15,01:30,0.90767,0.90804,0.90725,0.90759,423
2024.01.15,01:45,0.90714,0.90722,0.9068,0.90711,60
2024.01.15,02:00,0.90689,0.90701,0.90663,0.90693,116
2024.01.15,02:15,0.90639,0.9064,0.90628,0.90628,490
2024.01.15,02:30,0.90626,0.9064,0.90599,0.9063,94
2024.01.15,02:45,0.90641,0.90652,0.90635,0.90638,179
2024.01.15,03:00,0.90645,0.90657,0.90637,0.90645,121
2024.01.15,03:15,0.90695,0.9071,0.90649,0.90675,323
2024.01.15,03:30,0.90657,0.9066,0.90626,0.90652,187
2024.01.15,03:45,0.90639,0.90664,0.90629,0.90632,147
2024.01.15,04:00,0.90634,0.9065,0.90619,0.90634,424
2024.01.15,04:15,0.90605,0.90618,0.90593,0.90616,399
2024.01.15,04:30,0.90599,0.90605,0.90577,0.90588,275
2024.01.15,04:45,0.90586,0.90596,0.90545,0.90588,113
2024.01.15,05:00,0.90611,0.90632,0.9059,0.90603,421
2024.01.15,05:15,0.90556,0.90575,0.90545,0.90559,496
2024.01.15,05:30,0.90569,0.90582,0.9056,0.90568,100
2024.01.15,05:45,0.90601,0.90615,0.90599,0.9061,279
2024.01.15,06:00,0.90615,0.90625,0.90596,0.906,98
2024.01.15,06:15,0.90617,0.90627,0.90608,0.90623,395
2024.01.15,06:30,0.90596,0.9061,0.90581,0.90593,172
2024.01.15,06:45,0.90605,0.90615,0.90588,0.90604,204
2024.01.15,07:00,0.90589,0.906,0.9057,0.90587,444
2024.01.15,07:15,0.90567,0.90608,0.90549,0.90577,249
2024.01.15,07:30,0.90571,0.90589,0.90546,0.90555,320
2024.01.15,07:45,0.90585,0.906,0.90575,0.90588,414
2024.01.15,08:00,0.9062,0.90626,0.90601,0.90622,274
2024.01.15,08:15,0.90573,0.90579,0.90546,0.9057,269
2024.01.15,08:30,0.90597,0.90619,0.90592,0.90602,410
2024.01.15,08:45,0.90625,0.90635,0.90624,0.90629,485
2024.01.15,09:00,0.90593,0.90619,0.90569,0.90601,102
2024.01.15,09:15,0.9062,0.90639,0.90611,0.90624,417
2024.01.15,09:30,0.90611,0.90618,0.90601,0.90617,265
2024.01.15,09:45,0.90616,0.9064,0.90605,0.90611,77
2024.01.15,10:00,0.90593,0.90609,0.9058,0.906,256
2024.01.15,10:15,0.90612,0.9063,0.9059,0.90617,164
2024.01.15,10:30,0.90572,0.90578,0.90568,0.90574,225
2024.01.15,10:45,0.90593,0.90597,0.90582,0.90592,77
2024.01.15,11:00,0.90519,0.90546,0.90492,0.90504,129
2024.01.15,11:15,0.90541,0.90551,0.90524,0.90546,230
2024.01.15,11:30,0.90522,0.90524,0.90509,0.90518,218
2024.01.15,11:45,0.90484,0.90493,0.9047,0.90474,237
2024.01.15,12:00,0.90507,0.9052,0.90491,0.90517,108
2024.01.15,12:15,0.90488,0.90499,0.90468,0.90482,172
2024.01.15,12:30,0.90476,0.90503,0.9046,0.90492,296
2024.01.15,12:45,0.90495,0.90507,0.90486,0.90488,220
2024.01.15,13:00,0.90492,0.905,0.90478,0.90498,149
2024.01.15,13:15,0.90488,0.90498,0.90459,0.90479,219
2024.01.15,13:30,0.90477,0.90485,0.90462,0.9048,221
2024.01.15,13:45,0.90502,0.90505,0.9047,0.90496,101
2024.01.15,14:00,0.90496,0.90511,0.9049,0.90498,464
2024.01.15,14:15,0.90485,0.90501,0.90482,0.90499,163
2024.01.15,14:30,0.90521,0.90529,0.90508,0.90519,459
2024.01.15,14:45,0.90479,0.90507,0.90451,0.9048,280
2024.01.15,15:00,0.90471,0.90475,0.9046,0.90472,382
2024.01.15,15:15,0.90467,0.90492,0.90452,0.90475,220
2024.01.15,15:30,0.9051,0.90521,0.90494,0.9051,423
2024.01.15,15:45,0.90514,0.90514,0.90493,0.90513,102
2024.01.15,16:00,0.90482,0.90513,0.90467,0.90489,403
2024.01.15,16:15,0.90459,0.90467,0.90454,0.90463,163
2024.01.15,16:30,0.90435,0.90445,0.90422,0.90438,416
2024.01.15,16:45,0.9043,0.90449,0.90422,0.90434,264
2024.01.15,17:00,0.90438,0.90446,0.90401,0.90417,483
2024.01.15,17:15,0.90416,0.90432,0.90409,0.9043,146
2024.01.15,17:30,0.90448,0.9046,0.90428,0.90452,182
2024.01.15,17:45,0.90432,0.90445,0.90404,0.90444,318
2024.01.15,18:00,0.90445,0.90452,0.90441,0.90443,166
2024.01.15,18:15,0.90403,0.90424,0.90403,0.90404,498
2024.01.15,18:30,0.90394,0.90416,0.90382,0.90406,322
2024.01.15,18:45,0.90362,0.9037,0.90358,0.90367,311
2024.01.15,19:00,0.90387,0.9039,0.90375,0.90389,481
2024.01.15,19:15,0.90368,0.90388,0.90354,0.90385,232
2024.01.15,19:30,0.90369,0.90376,0.90357,0.90368,100
2024.01.15,19:45,0.90359,0.90368,0.90354,0.90367,241
2024.01.15,20:00,0.90342,0.90351,0.90323,0.90348,143
2024.01.15,20:15,0.90361,0.90361,0.90353,0.90353,342
2024.01.15,20:30,0.90393,0.90409,0.90377,0.90398,468
2024.01.15,20:45,0.90387,0.90389,0.90373,0.90385,209
2024.01.15,21:00,0.90351,0.90371,0.90346,0.90353,244
2024.01.15,21:15,0.90387,0.90401,0.90376,0.90389,343
2024.01.15,21:30,0.90408,0.90416,0.90398,0.90407,247
2024.01.15,21:45,0.90392,0.90392,0.90383,0.90387,428
2024.01.15,22:00,0.904,0.90408,0.90387,0.90396,207
2024.01.15,22:15,0.90403,0.90422,0.90396,0.90402,472
2024.01.15,22:30,0.90422,0.90428,0.90407,0.90426,438
2024.01.15,22:45,0.90449,0.90461,0.90437,0.90452,170
2024.01.15,23:00,0.9045,0.90474,0.90436,0.90442,356
2024.01.15,23:15,0.90432,0.90441,0.90421,0.90434,340
2024.01.15,23:30,0.90412,0.90419,0.90392,0.90418,224
2024.01.15,23:45,0.90426,0.90443,0.90417,0.90429,265
2024.01.16,00:00,0.90483,0.90514,0.90474,0.90477,414
2024.01.16,00:15,0.9048,0.90483,0.90472,0.90473,433
2024.01.16,00:30,0.90485,0.90492,0.90481,0.9049,368
2024.01.16,00:45,0.90465,0.90487,0.90454,0.9047,195
2024.01.16,01:00,0.90477,0.90492,0.90466,0.90469,78
2024.01.16,01:15,0.90458,0.90462,0.90437,0.90458,450
2024.01.16,01:30,0.90398,0.90404,0.90373,0.9038,207
2024.01.16,01:45,0.90379,0.90397,0.90337,0.90354,287
2024.01.16,02:00,0.90356,0.90367,0.90346,0.90357,487
2024.01.16,02:15,0.90316,0.90334,0.90315,0.90328,133
2024.01.16,02:30,0.90338,0.90341,0.90333,0.9034,449
2024.01.16,02:45,0.90336,0.90355,0.90313,0.9032,473
2024.01.16,03:00,0.90314,0.90331,0.90296,0.90324,322
2024.01.16,03:15,0.90323,0.90344,0.90301,0.90316,186
2024.01.16,03:30,0.90354,0.90361,0.90328,0.90339,247
2024.01.16,03:45,0.90343,0.90355,0.90322,0.90342,231
2024.01.16,04:00,0.90354,0.90361,0.90332,0.90352,334
2024.01.16,04:15,0.90348,0.9035,0.90335,0.90348,73
2024.01.16,04:30,0.90366,0.90372,0.9034,0.90369,331
2024.01.16,04:45,0.90286,0.90293,0.90265,0.90287,397
2024.01.16,05:00,0.90303,0.90313,0.90274,0.90304,445
2024.01.16,05:15,0.90351,0.90365,0.90345,0.90349,156
2024.01.16,05:30,0.90344,0.90362,0.90341,0.90349,139
2024.01.16,05:45,0.90293,0.90328,0.90284,0.90289,99
2024.01.16,06:00,0.90287,0.90297,0.90272,0.90291,472
2024.01.16,06:15,0.90273,0.90281,0.90269,0.90275,355
2024.01.16,06:30,0.9029,0.90295,0.90283,0.90284,170
2024.01.16,06:45,0.9027,0.90282,0.90269,0.9028,263
2024.01.16,07:00,0.9023,0.90256,0.90229,0.90245,184
2024.01.16,07:15,0.90238,0.90251,0.90225,0.90236,332
2024.01.16,07:30,0.90248,0.90265,0.9023,0.90253,96
2024.01.16,07:45,0.90254,0.90269,0.90235,0.90248,91
2024.01.16,08:00,0.90226,0.90244,0.90216,0.90225,155
2024.01.16,08:15,0.90234,0.90244,0.90225,0.9023,377
2024.01.16,08:30,0.90192,0.90214,0.90183,0.90189,176
2024.01.16,08:45,0.90223,0.90229,0.90215,0.90222,102
2024.01.16,09:00,0.90208,0.90229,0.90195,0.90209,372
2024.01.16,09:15,0.90144,0.90144,0.90114,0.90129,312
2024.01.16,09:30,0.90099,0.90108,0.90081,0.90092,58
2024.01.16,09:45,0.90107,0.90129,0.90097,0.90103,421
2024.01.16,10:00,0.90107,0.90124,0.90102,0.90111,76
2024.01.16,10:15,0.9011,0.90121,0.90078,0.90117,262
2024.01.16,10:30,0.90115,0.90131,0.90095,0.90116,481
2024.01.16,10:45,0.90127,0.90127,0.90117,0.90122,270
2024.01.16,11:00,0.90126,0.90149,0.90118,0.90143,251
2024.01.16,11:15,0.9019,0.90205,0.90168,0.90179,160
2024.01.16,11:30,0.90183,0.90212,0.90182,0.90194,306
2024.01.16,11:45,0.90169,0.90181,0.90154,0.90171,431
2024.01.16,12:00,0.90148,0.90149,0.90125,0.90141,291
2024.01.16,12:15,0.90138,0.90142,0.90126,0.90136,201
2024.01.16,12:30,0.90133,0.90137,0.90118,0.90137,185
2024.01.16,12:45,0.90081,0.90095,0.90056,0.90063,285
2024.01.16,13:00,0.9011,0.90112,0.90083,0.901,162
2024.01.16,13:15,0.90115,0.9014,0.90112,0.90116,297
2024.01.16,13:30,0.9009,0.90111,0.90082,0.90084,441
2024.01.16,13:45,0.90061,0.90111,0.90056,0.90075,88
2024.01.16,14:00,0.90052,0.90054,0.9004,0.90044,167
2024.01.16,14:15,0.89995,0.9,0.89974,0.89985,464
2024.01.16,14:30,0.90016,0.90025,0.90013,0.90018,380
2024.01.16,14:45,0.89989,0.90014,0.89984,0.90001,139
2024.01.16,15:00,0.89944,0.89978,0.89942,0.89947,341
2024.01.16,15:15,0.90006,0.90016,0.89989,0.90001,192
2024.01.16,15:30,0.90001,0.90028,0.89994,0.90009,250
2024.01.16,15:45,0.90021,0.90055,0.90016,0.90037,134
2024.01.16,16:00,0.90053,0.90055,0.90038,0.90046,420
2024.01.16,16:15,0.90039,0.9008,0.90025,0.90055,158
2024.01.16,16:30,0.90075,0.90083,0.9004,0.90068,101
2024.01.16,16:45,0.9009,0.90106,0.90059,0.9009,456
2024.01.16,17:00,0.90087,0.90101,0.90066,0.90089,163
2024.01.16,17:15,0.9008,0.90091,0.90062,0.90064,154
2024.01.16,17:30,0.90043,0.90053,0.9003,0.90038,128
2024.01.16,17:45,0.90029,0.90049,0.90017,0.90028,451
2024.01.16,18:00,0.9001,0.90023,0.89982,0.89996,298
2024.01.16,18:15,0.89975,0.89994,0.89951,0.8998,443
2024.01.16,18:30,0.89981,0.90009,0.89976,0.89993,182
2024.01.16,18:45,0.90006,0.90014,0.9,0.90012,327
2024.01.16,19:00,0.90014,0.90021,0.90007,0.90014,153
2024.01.16,19:15,0.89968,0.89978,0.8996,0.89969,427
2024.01.16,19:30,0.8992,0.89944,0.89899,0.89934,471
2024.01.16,19:45,0.89953,0.89964,0.89953,0.89958,451
2024.01.16,20:00,0.89948,0.89968,0.89934,0.89953,316
2024.01.16,20:15,0.8996,0.89963,0.89954,0.89962,406
2024.01.16,20:30,0.89981,0.90022,0.89969,0.89989,372
2024.01.16,20:45,0.90052,0.90057,0.90042,0.90052,481
2024.01.16,21:00,0.90043,0.90048,0.90038,0.90042,376
2024.01.16,21:15,0.90005,0.90012,0.90001,0.90004,176
2024.01.16,21:30,0.90019,0.9002,0.90016,0.9002,329
2024.01.16,21:45,0.90035,0.90047,0.9003,0.90037,129
2024.01.16,22:00,0.90073,0.90084,0.90059,0.90061,83
2024.01.16,22:15,0.90043,0.90057,0.90034,0.90047,126
2024.01.16,22:30,0.90054,0.90062,0.90049,0.90055,441
2024.01.16,22:45,0.9006,0.90078,0.90039,0.90051,206
2024.01.16,23:00,0.90055,0.90059,0.9005,0.90055,362
2024.01.16,23:15,0.90032,0.90056,0.9003,0.90055,67
2024.01.16,23:30,0.90079,0.90091,0.9006,0.90062,498
2024.01.16,23:45,0.90039,0.9006,0.90019,0.90034,391
2024.01.17,00:00,0.90023,0.90052,0.90015,0.90038,138
2024.01.17,00:15,0.90046,0.90071,0.90026,0.90045,386
2024.01.17,00:30,0.90051,0.9006,0.90048,0.90054,269
2024.01.17,00:45,0.90054,0.90068,0.90044,0.90056,135
2024.01.17,01:00,0.90063,0.90072,0.90031,0.90043,338
2024.01.17,01:15,0.90016,0.90029,0.89996,0.90012,372
2024.01.17,01:30,0.9004,0.90053,0.90027,0.90048,61
2024.01.17,01:45,0.90055,0.90077,0.9004,0.90075,106
2024.01.17,02:00,0.90005,0.90036,0.89989,0.9,405
2024.01.17,02:15,0.89995,0.90005,0.8999,0.89999,286
2024.01.17,02:30,0.90004,0.90013,0.89973,0.90007,202
2024.01.17,02:45,0.90008,0.90045,0.89999,0.9001,302
2024.01.17,03:00,0.90042,0.90052,0.90035,0.90041,317
2024.01.17,03:15,0.9009,0.90097,0.90072,0.90088,338
2024.01.17,03:30,0.90086,0.90102,0.90064,0.90091,315
2024.01.17,03:45,0.90134,0.9015,0.90133,0.90145,372
2024.01.17,04:00,0.90145,0.90159,0.90124,0.90137,471
2024.01.17,04:15,0.9016,0.90166,0.90141,0.90155,409
2024.01.17,04:30,0.90172,0.90224,0.90166,0.90186,425
2024.01.17,04:45,0.90133,0.90146,0.90126,0.90135,137
2024.01.17,05:00,0.9017,0.90177,0.90146,0.90159,341
2024.01.17,05:15,0.90123,0.90155,0.90104,0.90144,287
2024.01.17,05:30,0.90154,0.90161,0.9015,0.9015,386
2024.01.17,05:45,0.90167,0.90198,0.90148,0.90158,399
2024.01.17,06:00,0.90154,0.90192,0.90141,0.90165,302
2024.01.17,06:15,0.90149,0.90166,0.90125,0.90153,357
2024.01.17,06:30,0.90139,0.90164,0.90134,0.90143,389
2024.01.17,06:45,0.90197,0.90206,0.90178,0.9019,253
2024.01.17,07:00,0.90202,0.90214,0.90186,0.90189,321
2024.01.17,07:15,0.90182,0.90202,0.9017,0.90183,111
2024.01.17,07:30,0.90184,0.90199,0.90183,0.90194,237
2024.01.17,07:45,0.90167,0.90175,0.90157,0.90168,451
2024.01.17,08:00,0.90164,0.90178,0.90153,0.90159,250
2024.01.17,08:15,0.90189,0.90192,0.90186,0.90189,134
2024.01.17,08:30,0.90231,0.90238,0.90222,0.90223,264
2024.01.17,08:45,0.90256,0.90259,0.90233,0.90248,356
2024.01.17,09:00,0.90231,0.90237,0.9023,0.90235,491
2024.01.17,09:15,0.90225,0.9024,0.90209,0.90229,356
2024.01.17,09:30,0.90256,0.90269,0.90252,0.90255,155
2024.01.17,09:45,0.90249,0.90275,0.90217,0.90259,237
2024.01.17,10:00,0.90275,0.9029,0.90273,0.90285,366
2024.01.17,10:15,0.90263,0.90268,0.90253,0.90257,320
2024.01.17,10:30,0.9024,0.90245,0.9023,0.90241,188
2024.01.17,10:45,0.90202,0.90224,0.9018,0.90203,130
2024.01.17,11:00,0.9019,0.90214,0.90162,0.90181,246
2024.01.17,11:15,0.90209,0.90218,0.90199,0.90209,405
2024.01.17,11:30,0.90205,0.90233,0.90198,0.90205,399
2024.01.17,11:45,0.90183,0.90194,0.90177,0.90177,449
2024.01.17,12:00,0.90153,0.90178,0.9014,0.90153,95
2024.01.17,12:15,0.90118,0.90142,0.90108,0.90112,348
2024.01.17,12:30,0.90103,0.90122,0.90061,0.90093,383
2024.01.17,12:45,0.90088,0.90104,0.90057,0.9008,228
2024.01.17,13:00,0.90042,0.9006,0.90038,0.90048,203
2024.01.17,13:15,0.9006,0.90071,0.90052,0.90066,72
2024.01.17,13:30,0.90039,0.90056,0.90023,0.90035,126
2024.01.17,13:45,0.90012,0.90022,0.89989,0.90022,364
2024.01.17,14:00,0.89986,0.8999,0.89971,0.8998,205
2024.01.17,14:15,0.89982,0.90004,0.89981,0.89992,380
2024.01.17,14:30,0.90017,0.90024,0.90014,0.90022,467
2024.01.17,14:45,0.89995,0.89996,0.8999,0.89993,259
2024.01.17,15:00,0.89954,0.89967,0.89934,0.8996,391
2024.01.17,15:15,0.89979,0.89998,0.89978,0.89988,454
2024.01.17,15:30,0.89994,0.90003,0.89968,0.89989,53
2024.01.17,15:45,0.89995,0.90006,0.89983,0.89994,289
2024.01.17,16:00,0.90001,0.90014,0.89999,0.9001,430
2024.01.17,16:15,0.90056,0.90084,0.90041,0.90067,151
2024.01.17,16:30,0.90072,0.90104,0.90062,0.90071,77
2024.01.17,16:45,0.90071,0.90094,0.90052,0.90066,274
2024.01.17,17:00,0.90062,0.90062,0.90055,0.90058,201
2024.01.17,17:15,0.90048,0.90069,0.90046,0.90062,313
2024.01.17,17:30,0.9006,0.9008,0.90055,0.90066,108
2024.01.17,17:45,0.90098,0.90119,0.90098,0.90103,338
2024.01.17,18:00,0.90097,0.90115,0.90088,0.901,350
2024.01.17,18:15,0.90089,0.90121,0.90073,0.90079,279
2024.01.17,18:30,0.90106,0.90112,0.90089,0.90101,239
2024.01.17,18:45,0.90115,0.90125,0.90104,0.90116,95
2024.01.17,19:00,0.90107,0.90147,0.901,0.90117,165
2024.01.17,19:15,0.90101,0.90122,0.90089,0.90105,341
2024.01.17,19:30,0.90154,0.90172,0.9015,0.9016,160
2024.01.17,19:45,0.90179,0.90197,0.90144,0.90168,132
2024.01.17,20:00,0.90135,0.90157,0.90118,0.9013,180
2024.01.17,20:15,0.90171,0.90186,0.90168,0.90174,149
2024.01.17,20:30,0.90187,0.90206,0.90178,0.90187,159
2024.01.17,20:45,0.90207,0.90227,0.90189,0.90206,239
2024.01.17,21:00,0.90196,0.90225,0.90166,0.902,317
2024.01.17,21:15,0.90204,0.90243,0.90197,0.902,401
2024.01.17,21:30,0.90229,0.9023,0.90217,0.90229,328
2024.01.17,21:45,0.90222,0.90256,0.9022,0.9023,306
2024.01.17,22:00,0.90204,0.90238,0.90166,0.90196,160
2024.01.17,22:15,0.90184,0.90186,0.90166,0.90184,404
2024.01.17,22:30,0.90176,0.90176,0.90161,0.90171,373
2024.01.17,22:45,0.90222,0.90241,0.90197,0.90225,264
2024.01.17,23:00,0.9021,0.90232,0.90179,0.90207,452
2024.01.17,23:15,0.90165,0.90184,0.90162,0.9017,66
2024.01.17,23:30,0.90167,0.9017,0.9015,0.90164,480
2024.01.17,23:45,0.90175,0.90182,0.90173,0.90178,325
2024.01.18,00:00,0.90174,0.90221,0.90169,0.90191,302
2024.01.18,00:15,0.90235,0.9025,0.90232,0.90241,262
2024.01.18,00:30,0.90266,0.9028,0.90256,0.9028,496
2024.01.18,00:45,0.90279,0.90313,0.90272,0.9029,267
2024.01.18,01:00,0.90269,0.90269,0.90245,0.90259,412
2024.01.18,01:15,0.90268,0.90292,0.90248,0.90289,456
2024.01.18,01:30,0.90335,0.90345,0.90331,0.90343,376
2024.01.18,01:45,0.90367,0.90395,0.90361,0.90384,400
2024.01.18,02:00,0.90389,0.90398,0.90375,0.90396,311
2024.01.18,02:15,0.90374,0.90374,0.90347,0.90363,461
2024.01.18,02:30,0.90384,0.90404,0.90342,0.90396,293
2024.01.18,02:45,0.90423,0.90436,0.90379,0.90423,172
2024.01.18,03:00,0.90397,0.90409,0.90384,0.90404,302
2024.01.18,03:15,0.90432,0.90432,0.90406,0.90426,260
2024.01.18,03:30,0.9041,0.90441,0.90378,0.90402,117
2024.01.18,03:45,0.9044,0.90453,0.90429,0.90446,372
2024.01.18,04:00,0.90399,0.90419,0.90361,0.90399,148
2024.01.18,04:15,0.90407,0.90419,0.90397,0.90412,436
2024.01.18,04:30,0.90383,0.90389,0.90381,0.90387,408
2024.01.18,04:45,0.9036,0.9036,0.90339,0.90347,336
2024.01.18,05:00,0.90365,0.90368,0.90361,0.90366,374
2024.01.18,05:15,0.90374,0.90376,0.90363,0.90371,414
2024.01.18,05:30,0.90375,0.90399,0.90347,0.90382,92
